client_id,Variation,completed,has_start,not_completed,step_back_count
4726242,Test,False,True,True,1
6490318,Test,True,True,False,0
4320662,Control,True,True,False,1
2243576,Test,False,True,True,3
7920656,Test,True,True,False,0
8309245,Test,True,True,False,1
2124044,Control,True,True,False,0
2063805,Control,True,True,False,1
9278415,Test,True,True,False,2
9431997,Test,True,True,False,0
6814118,Test,True,True,False,3
4902300,Control,True,True,False,0
8341093,Control,True,True,False,0
9677027,Test,True,True,False,1
4412020,Test,False,True,True,1
3118535,Test,True,True,False,0
3236736,Test,True,True,False,0
181125,Test,True,True,False,1
7063896,Control,False,True,True,2
5292917,Test,True,True,False,2
8996595,Control,True,True,False,1
2371536,Control,True,True,False,0
3498098,Test,True,True,False,0
5268166,Test,True,True,False,1
7890217,Test,True,True,False,0
8153393,Control,False,True,True,0
8781124,Control,True,True,False,1
526971,Control,False,True,True,4
6469127,Test,True,True,False,0
8124903,Test,False,True,True,0
8338173,Control,False,True,True,1
6821273,Test,False,True,True,0
494367,Test,True,True,False,0
3604421,Control,True,True,False,1
3324728,Control,False,True,True,1
9688073,Control,False,True,True,0
1599587,Test,False,True,True,2
1496846,Control,True,True,False,0
5287180,Test,False,True,True,0
3385279,Test,False,True,True,0
5181226,Test,True,True,False,1
5576836,Control,False,True,True,0
956630,Control,True,True,False,0
9093722,Test,False,True,True,0
8721147,Test,False,True,True,0
1109486,Test,True,True,False,0
6869641,Test,False,True,True,0
3117895,Test,False,True,True,0
2347179,Test,True,True,False,0
8665449,Test,False,True,True,1
875259,Test,True,True,False,1
8767889,Test,False,True,True,1
7334140,Control,True,True,False,0
6134470,Control,False,True,True,0
4732760,Test,True,True,False,0
2727697,Control,True,True,False,0
6886987,Test,True,False,False,0
7775123,Control,True,True,False,0
6072994,Test,True,True,False,0
3935692,Control,False,True,True,1
7221781,Test,True,True,False,0
5921541,Control,True,True,False,0
7151751,Control,True,True,False,1
1403609,Control,True,True,False,2
777118,Test,True,True,False,0
506479,Test,False,True,True,0
8885642,Test,True,True,False,0
7208864,Control,True,True,False,3
779216,Control,False,True,True,0
744911,Test,False,True,True,0
6081543,Control,True,True,False,0
737959,Control,True,True,False,0
3323243,Control,True,True,False,1
36342,Test,True,True,False,0
1982276,Control,False,True,True,0
5725237,Test,True,True,False,0
9049387,Test,False,True,True,0
8740805,Test,False,True,True,0
2652554,Control,True,True,False,0
8368488,Control,True,True,False,0
5223892,Control,True,True,False,1
6039700,Control,True,True,False,0
7643558,Control,False,True,True,0
3089225,Control,False,True,True,0
2860247,Control,True,True,False,0
1697554,Test,True,True,False,2
6077485,Test,False,True,True,0
4530468,Control,False,True,True,2
2549857,Test,False,True,True,0
8958079,Test,False,True,True,2
3677919,Test,True,True,False,0
2143122,Control,False,True,True,0
3558302,Control,True,True,False,0
6101171,Control,True,True,False,1
1149058,Test,True,True,False,0
3370820,Test,True,True,False,0
6687495,Test,True,True,False,0
7500793,Test,False,True,True,0
9130771,Test,False,True,True,5
6565221,Test,True,True,False,0
3755150,Test,True,True,False,0
874769,Test,False,True,True,2
8173417,Control,True,True,False,0
3870847,Test,True,True,False,1
2615297,Control,True,True,False,1
3874169,Test,True,True,False,0
4364897,Control,True,True,False,0
3060121,Control,False,True,True,0
2837772,Test,True,True,False,0
7822809,Control,True,True,False,0
7930269,Control,True,True,False,0
9852740,Test,True,True,False,0
6752043,Test,True,True,False,1
2893361,Control,True,True,False,0
6791214,Control,True,True,False,1
5841664,Control,False,True,True,0
2542139,Control,True,True,False,0
5706577,Control,False,True,True,0
409075,Test,False,True,True,0
8037866,Control,False,True,True,0
6641231,Control,True,True,False,0
5781524,Control,True,True,False,2
5648355,Test,False,True,True,2
1390367,Control,True,True,False,0
5833579,Test,True,True,False,1
4496335,Control,True,True,False,0
9051913,Test,True,True,False,0
2313272,Test,True,True,False,0
9429926,Control,False,True,True,0
2443596,Control,True,True,False,2
439077,Test,True,True,False,0
3988911,Test,True,True,False,3
5617955,Test,True,True,False,0
5226216,Test,False,True,True,2
9868692,Control,True,True,False,0
7855539,Test,True,True,False,0
6488651,Control,True,True,False,0
3728457,Test,False,True,True,0
9111859,Control,True,True,False,1
4386445,Control,True,True,False,0
1668124,Control,True,True,False,0
8052158,Test,False,True,True,0
75642,Control,True,True,False,0
2095849,Control,False,True,True,0
5879917,Test,False,True,True,1
378556,Test,True,True,False,1
7894188,Control,True,True,False,0
1331081,Control,True,True,False,0
700005,Control,True,True,False,0
7999974,Control,True,True,False,0
845251,Test,True,True,False,0
253977,Control,True,True,False,0
4022550,Test,True,True,False,1
1101682,Test,True,True,False,1
5740627,Control,False,True,True,1
9779317,Control,True,True,False,0
5650730,Test,False,True,True,1
6211179,Test,True,True,False,0
4513829,Control,False,True,True,1
8456627,Control,True,True,False,0
8323538,Control,True,True,False,1
6571183,Control,True,True,False,0
828776,Test,True,True,False,1
7242748,Test,False,True,True,0
1659843,Test,True,True,False,1
3676703,Test,True,True,False,0
9124545,Test,True,True,False,1
8187863,Test,True,True,False,1
3781865,Control,True,True,False,0
9821959,Test,True,True,False,0
2553353,Control,True,True,False,0
7883105,Test,True,True,False,1
4223136,Test,True,True,False,0
6787766,Test,True,True,False,1
6029600,Test,False,True,True,1
6279208,Test,True,True,False,0
4579996,Test,True,True,False,0
2590485,Test,True,True,False,1
2644621,Control,True,True,False,0
1754410,Control,True,True,False,0
6892723,Test,False,True,True,0
2287462,Test,False,True,True,0
1238954,Test,True,True,False,0
16744,Control,False,True,True,0
1127362,Test,True,True,False,0
3495757,Control,True,True,False,0
5215020,Control,False,True,True,0
4421346,Test,True,True,False,1
3533056,Test,True,True,False,0
1274396,Test,True,True,False,0
9094850,Control,False,True,True,0
3849422,Test,True,True,False,0
361296,Control,True,True,False,0
165890,Control,True,True,False,0
7893473,Test,False,True,True,1
3684443,Test,True,True,False,0
4313487,Control,True,True,False,0
6861387,Control,True,True,False,0
1017730,Control,True,True,False,0
9395640,Test,True,True,False,0
3539057,Control,True,True,False,0
8008221,Test,True,True,False,1
3070846,Test,False,True,True,1
7654260,Control,True,True,False,0
6116891,Control,True,True,False,1
9978851,Control,False,True,True,0
1442929,Test,True,True,False,0
6485738,Test,False,True,True,3
3057378,Test,True,True,False,0
228465,Test,True,True,False,1
2248091,Control,True,True,False,1
95035,Test,True,True,False,0
8348173,Test,False,True,True,0
4001101,Control,False,True,True,1
3186336,Control,False,True,True,0
1615704,Control,True,True,False,1
4214906,Test,True,True,False,0
5277910,Test,True,True,False,0
7875141,Control,True,True,False,0
2844459,Control,False,True,True,0
5792887,Control,True,True,False,0
7476003,Test,False,True,True,0
2206570,Control,False,True,True,0
398317,Test,True,True,False,0
3660756,Control,True,True,False,0
9952350,Control,False,True,True,0
6048692,Test,False,True,True,0
7537186,Test,True,False,False,0
7703956,Test,True,True,False,0
7253519,Test,True,True,False,1
2711963,Test,True,True,False,0
7384432,Control,True,True,False,0
171971,Test,True,True,False,0
3037617,Test,True,True,False,0
3706156,Control,False,True,True,0
835034,Control,True,True,False,0
9317327,Test,True,True,False,2
4195484,Control,True,True,False,1
1663340,Test,True,True,False,0
7455554,Test,True,True,False,0
905077,Control,False,True,True,0
7246868,Control,True,True,False,0
1327943,Control,True,True,False,1
9356825,Control,True,True,False,0
9214462,Control,True,True,False,0
8095696,Control,False,True,True,0
9893038,Control,False,True,True,0
9775504,Test,True,True,False,0
1950553,Control,False,True,True,0
2091122,Control,True,True,False,0
267341,Test,True,True,False,0
1149337,Test,True,True,False,0
3653292,Control,False,True,True,1
2898532,Control,True,True,False,1
9260966,Test,True,True,False,0
4822884,Test,False,True,True,0
352659,Test,False,True,True,0
1132903,Control,False,True,True,1
5228551,Test,True,True,False,0
732082,Test,True,True,False,1
3864935,Control,True,True,False,3
239136,Control,True,True,False,1
4807439,Control,True,True,False,1
1291447,Control,True,True,False,1
8221453,Control,True,True,False,0
2836104,Test,True,True,False,4
7133293,Test,True,True,False,0
4166825,Test,True,True,False,0
4916541,Test,True,True,False,0
2742926,Test,False,True,True,3
2369831,Test,False,True,True,1
4913658,Control,True,True,False,0
196865,Control,False,True,True,0
6601821,Control,True,True,False,0
4535743,Test,True,True,False,0
2151865,Test,False,True,True,1
9199081,Test,False,True,True,1
2603643,Control,True,True,False,5
9115436,Test,True,True,False,0
1518739,Test,True,True,False,0
1517963,Control,False,True,True,0
1613498,Control,True,True,False,0
4585909,Control,True,True,False,1
2118802,Test,False,True,True,1
3690037,Test,True,True,False,0
457600,Test,False,True,True,1
4641800,Test,True,True,False,0
2772297,Test,True,True,False,0
1208281,Test,True,True,False,2
8809832,Test,False,True,True,0
9538359,Test,False,True,True,1
6312687,Control,False,True,True,0
2959030,Test,True,True,False,0
4029961,Control,True,True,False,0
9634385,Control,False,True,True,0
666860,Control,False,True,True,0
9917901,Control,True,True,False,0
1371807,Control,True,True,False,1
2849180,Control,False,True,True,0
1416615,Test,True,True,False,0
583807,Test,False,True,True,1
4695496,Control,True,True,False,0
4571650,Test,True,True,False,0
9731779,Control,True,True,False,0
7346810,Test,True,True,False,0
4444161,Test,True,True,False,0
1305869,Test,False,True,True,0
3711495,Control,True,True,False,2
1554378,Control,False,True,True,1
1096936,Test,True,True,False,0
2469228,Test,True,True,False,0
7225107,Test,True,True,False,0
8896811,Test,True,True,False,0
9246350,Control,False,True,True,0
403658,Control,True,True,False,0
6943106,Test,True,True,False,0
6802120,Test,False,True,True,0
2202333,Test,True,True,False,3
6653250,Control,False,True,True,0
3582388,Test,True,True,False,1
1990708,Control,True,True,False,0
8650786,Test,True,True,False,0
3347126,Test,False,True,True,1
4032817,Test,True,True,False,0
8184148,Test,False,True,True,1
1886327,Test,False,True,True,0
1895400,Test,True,True,False,1
7463905,Test,True,True,False,1
1815997,Test,True,True,False,0
6348769,Test,True,True,False,0
8103106,Control,False,True,True,0
7931001,Test,True,True,False,0
5773000,Test,False,True,True,0
233965,Control,True,True,False,0
2932023,Control,False,True,True,0
1127989,Test,False,True,True,0
6035203,Test,True,True,False,3
5162149,Test,False,True,True,0
1641046,Control,True,True,False,8
2135962,Control,True,True,False,0
3327676,Control,False,True,True,0
6539335,Control,True,True,False,2
6098949,Test,False,True,True,3
8688119,Control,False,True,True,0
3287210,Test,True,True,False,2
8257990,Test,True,True,False,0
9274410,Test,False,True,True,0
257259,Test,True,True,False,0
739194,Control,True,True,False,2
9453694,Control,True,True,False,1
8962369,Control,False,True,True,0
1015179,Test,True,True,False,1
4820142,Control,True,True,False,0
7850441,Control,False,True,True,1
5936155,Test,False,True,True,2
810930,Test,True,True,False,1
6764466,Control,True,True,False,0
4781948,Test,True,True,False,1
4046428,Control,True,True,False,0
5666463,Test,True,True,False,0
342283,Test,True,True,False,0
2221441,Control,False,True,True,1
5576582,Control,True,True,False,0
3085019,Test,True,True,False,0
4872686,Control,False,True,True,1
8180806,Control,True,True,False,1
67390,Test,True,True,False,1
4703475,Test,True,True,False,0
3203597,Test,True,True,False,0
7558551,Test,True,True,False,0
1911312,Test,True,True,False,1
8221962,Test,True,True,False,0
1783766,Control,True,True,False,1
2709282,Test,True,True,False,0
3048576,Control,True,True,False,0
22007,Test,True,True,False,0
529225,Control,True,True,False,0
8043295,Control,True,True,False,0
2476202,Control,True,True,False,1
6168523,Control,False,True,True,0
4495799,Control,True,True,False,0
4936750,Control,False,True,True,0
9052308,Test,True,True,False,3
5370248,Test,False,True,True,0
5402293,Control,True,True,False,0
2659289,Control,False,True,True,0
8329138,Test,True,True,False,1
842266,Control,True,True,False,1
5707743,Test,True,True,False,0
9280304,Control,True,True,False,0
5710580,Test,False,True,True,0
1249453,Test,False,True,True,1
3229802,Test,True,True,False,0
4525690,Control,True,True,False,0
6219655,Test,True,True,False,4
3590091,Control,True,True,False,0
2720755,Control,False,True,True,0
5836080,Control,False,True,True,0
6106797,Test,False,True,True,3
1204699,Test,True,True,False,0
3404259,Control,False,True,True,0
5534228,Control,False,True,True,0
29527,Test,True,True,False,0
4427256,Test,True,True,False,0
5820957,Test,False,True,True,0
8356631,Control,False,True,True,0
4974882,Control,False,True,True,3
8553989,Test,True,True,False,0
912772,Control,False,True,True,0
3894560,Test,True,True,False,0
130031,Control,True,True,False,0
7891885,Test,True,True,False,0
2094380,Control,False,True,True,0
8756155,Control,False,True,True,0
3579679,Test,True,True,False,0
5175617,Control,True,True,False,0
4740995,Control,True,True,False,0
1591385,Control,False,True,True,1
8437665,Test,True,True,False,0
5941868,Test,True,True,False,0
648612,Control,True,True,False,0
7157819,Test,True,True,False,0
7843075,Test,False,True,True,0
9655611,Control,False,True,True,1
1471147,Control,True,True,False,0
5233012,Test,True,True,False,0
4444551,Control,True,True,False,0
3065804,Test,False,True,True,1
8288642,Control,False,True,True,0
2748531,Control,True,True,False,0
7389758,Control,True,True,False,1
6477372,Test,False,True,True,0
5972615,Test,True,True,False,0
3817564,Control,True,True,False,0
4326478,Control,True,True,False,0
2280700,Control,True,True,False,0
6744278,Test,True,True,False,1
7368037,Test,True,True,False,0
7218255,Test,True,True,False,0
6998060,Test,True,True,False,0
5936703,Test,True,True,False,1
8207559,Test,False,True,True,4
611632,Control,False,True,True,0
79819,Control,False,True,True,0
8204062,Control,False,True,True,3
3907819,Control,False,True,True,0
611408,Test,False,True,True,0
8503930,Test,True,True,False,0
4647786,Test,True,True,False,1
5331001,Test,True,True,False,0
3876094,Control,True,True,False,0
920466,Test,False,True,True,0
1353950,Test,True,True,False,1
5046532,Test,True,True,False,0
5929008,Control,False,True,True,3
5321853,Test,True,True,False,0
1581087,Test,True,True,False,5
2010335,Test,True,True,False,0
182074,Test,True,True,False,0
120309,Control,True,True,False,0
8776693,Test,True,True,False,1
222973,Test,False,True,True,1
1256425,Control,True,True,False,0
7471901,Control,True,True,False,0
7956518,Test,False,True,True,0
2497622,Control,True,True,False,0
1522469,Control,True,True,False,0
3633371,Control,True,True,False,0
5306046,Control,True,True,False,0
9256197,Control,False,True,True,0
5236248,Test,True,True,False,0
1736245,Control,True,True,False,0
3141812,Test,False,True,True,0
3962861,Control,False,True,True,0
6356189,Control,True,True,False,2
1724101,Test,False,True,True,1
1710201,Test,True,True,False,1
7763589,Test,False,True,True,1
53123,Control,True,True,False,0
9375283,Control,False,True,True,1
7851703,Control,False,True,True,0
6119358,Control,False,True,True,1
3574160,Test,True,True,False,2
6119833,Control,True,True,False,0
2767738,Test,True,True,False,1
7898021,Test,False,True,True,0
9199823,Test,False,True,True,0
6900679,Test,True,True,False,0
9342718,Test,True,True,False,0
7848596,Control,True,True,False,0
612698,Control,False,True,True,0
7814849,Test,True,True,False,0
834856,Test,True,True,False,0
1121736,Test,True,True,False,0
2510638,Test,True,True,False,0
9948844,Test,True,True,False,0
1339532,Control,True,True,False,0
2634149,Test,True,True,False,0
4536493,Control,True,True,False,0
8509031,Test,True,True,False,0
5900143,Test,True,True,False,0
8643567,Test,True,True,False,0
5754907,Control,False,True,True,0
6906166,Control,False,True,True,0
3104853,Control,False,True,True,0
1999924,Test,False,True,True,0
1051156,Control,False,True,True,0
9406297,Control,False,True,True,0
2207701,Control,True,True,False,0
3108095,Control,True,True,False,2
736656,Test,False,True,True,0
6784908,Control,False,True,True,0
2509909,Control,False,True,True,0
1164920,Test,False,True,True,0
3701915,Test,True,True,False,0
3959425,Test,True,True,False,2
5522306,Control,True,True,False,0
7560855,Control,False,True,True,0
8110064,Control,True,True,False,0
5092983,Test,True,True,False,0
8835332,Control,False,True,True,0
3347209,Test,False,True,True,1
108335,Control,False,True,True,0
3821408,Test,True,True,False,0
4567551,Test,True,True,False,0
2395794,Test,False,True,True,4
610964,Control,False,True,True,1
4794519,Control,False,True,True,0
1665790,Test,True,True,False,0
2908396,Test,False,True,True,1
9976206,Control,True,True,False,1
5389637,Control,False,True,True,5
4612856,Test,True,True,False,1
5973082,Test,True,True,False,1
8267405,Control,True,True,False,0
7184289,Test,True,True,False,0
1126062,Control,True,True,False,1
5859990,Test,True,True,False,5
7433902,Test,True,True,False,0
5943882,Control,True,True,False,0
8778577,Test,False,True,True,0
6740237,Control,False,True,True,3
2765727,Control,True,True,False,0
9655711,Control,False,True,True,4
841738,Test,True,True,False,1
2515711,Control,False,True,True,3
2843312,Test,True,True,False,0
7573647,Control,True,True,False,1
678259,Control,False,True,True,0
1738233,Control,True,True,False,0
1318873,Control,False,True,True,0
541159,Test,True,True,False,0
8191942,Test,True,True,False,0
2039692,Control,False,True,True,0
4691032,Test,False,True,True,0
5606455,Test,True,True,False,0
2205199,Control,True,True,False,0
2567857,Control,True,True,False,0
2810157,Test,True,True,False,0
2758539,Test,False,True,True,1
8029613,Test,True,True,False,0
672827,Control,True,True,False,0
4390971,Test,True,True,False,1
5012941,Control,False,True,True,0
3639453,Control,True,True,False,1
4885196,Control,True,True,False,0
5959972,Control,True,True,False,0
6477633,Test,False,True,True,1
8745042,Control,True,True,False,0
3925774,Test,True,True,False,0
6037752,Test,False,True,True,0
888809,Control,True,True,False,0
8295065,Control,True,True,False,0
9305525,Test,False,True,True,0
5199121,Test,True,True,False,2
378319,Test,False,True,True,2
9583148,Test,True,True,False,1
4326649,Control,False,True,True,0
3205312,Test,False,True,True,2
8765233,Control,False,True,True,0
503064,Control,False,True,True,0
2026626,Test,False,True,True,2
4365929,Control,True,True,False,1
1974241,Test,True,True,False,0
4717072,Test,True,True,False,1
7623794,Test,True,True,False,0
8019243,Control,False,True,True,0
691700,Control,False,True,True,1
296131,Test,True,True,False,2
5174918,Test,True,True,False,0
6625506,Test,False,True,True,1
8410293,Test,False,True,True,0
5154371,Test,True,True,False,1
4775646,Test,False,True,True,1
4130408,Test,False,True,True,1
606220,Test,True,True,False,2
5301827,Control,False,True,True,1
4830472,Control,True,True,False,0
6855025,Test,True,True,False,0
227610,Test,True,True,False,0
4003764,Control,True,True,False,0
3627337,Test,False,True,True,0
3968834,Control,True,True,False,1
3097149,Control,True,True,False,1
3431660,Test,True,True,False,0
9041204,Control,False,True,True,0
7409414,Test,False,True,True,0
2295862,Test,True,True,False,0
9265890,Test,False,True,True,2
5519235,Test,True,True,False,0
5486973,Test,True,True,False,1
973942,Test,False,True,True,0
1378058,Test,True,True,False,0
6421088,Control,False,True,True,0
3249253,Test,False,True,True,1
6206582,Control,True,True,False,0
9833183,Control,True,True,False,0
8707405,Control,False,True,True,1
3090130,Control,True,True,False,2
3913632,Test,True,False,False,0
4730117,Test,True,True,False,0
3350906,Control,False,True,True,1
4553178,Test,True,True,False,0
250645,Test,True,True,False,0
7434363,Test,True,True,False,0
626497,Test,True,True,False,0
9868939,Test,True,True,False,0
4486779,Control,False,True,True,0
2821818,Test,False,True,True,1
4288230,Control,False,True,True,0
9648153,Test,True,True,False,0
5975818,Control,True,True,False,0
2686029,Control,False,True,True,1
9918970,Test,True,True,False,0
7607012,Test,True,True,False,4
6666315,Control,False,True,True,1
9587157,Control,True,True,False,0
1518623,Control,False,True,True,1
628431,Control,True,True,False,0
6298044,Test,True,True,False,1
3892524,Test,False,True,True,0
5356143,Test,False,True,True,0
1829520,Control,True,True,False,0
8691702,Test,False,True,True,1
3422366,Test,True,True,False,0
3386736,Control,True,True,False,0
1932116,Test,False,True,True,0
2160088,Control,True,True,False,0
8570885,Test,True,True,False,0
2934858,Test,False,True,True,1
1280370,Control,True,True,False,0
6147069,Control,True,True,False,2
239815,Control,True,True,False,0
4882149,Control,True,True,False,0
5146309,Test,True,True,False,0
6464993,Test,False,True,True,0
1272121,Test,False,True,True,0
4960297,Control,True,True,False,1
2647853,Test,True,True,False,0
1830238,Test,False,True,True,0
8602447,Control,True,True,False,0
7848806,Test,True,True,False,1
1259337,Test,True,True,False,0
7435132,Control,True,True,False,1
3283339,Test,False,True,True,0
3136386,Control,True,True,False,0
9663163,Control,True,True,False,0
394951,Control,True,True,False,0
3860703,Control,False,True,True,0
1779400,Control,False,True,True,4
4355587,Test,False,True,True,0
1892394,Control,False,True,True,0
7088127,Control,True,True,False,0
5888619,Control,True,True,False,0
2132417,Test,True,True,False,0
3803353,Test,True,True,False,0
9811778,Test,True,True,False,0
5767944,Control,True,True,False,1
4493022,Test,True,True,False,0
382317,Test,False,True,True,0
4344684,Test,True,True,False,2
4008010,Control,True,True,False,0
2150124,Control,False,True,True,0
2361862,Control,False,True,True,0
7695829,Control,False,True,True,0
1672423,Test,True,True,False,1
5304521,Test,True,True,False,0
8530430,Test,True,True,False,0
6253845,Test,True,True,False,1
7485074,Control,True,True,False,0
2405269,Test,False,True,True,0
9904207,Test,True,True,False,0
6446147,Control,True,True,False,0
7889081,Test,True,True,False,0
3506232,Control,True,True,False,1
6464435,Test,True,True,False,0
6864702,Test,False,True,True,0
4430346,Test,True,True,False,0
5960735,Control,True,True,False,0
6568274,Test,False,True,True,0
4360757,Test,True,True,False,0
9455946,Test,True,True,False,0
8666597,Test,True,True,False,0
1332575,Test,False,True,True,1
9744577,Test,True,False,False,0
4919703,Test,True,True,False,1
4843735,Control,True,True,False,0
3145774,Test,True,True,False,0
4304691,Control,False,True,True,1
8297474,Test,True,True,False,0
8581712,Control,False,True,True,0
507618,Test,True,True,False,0
4008126,Control,True,True,False,1
573411,Control,False,True,True,0
2067551,Test,True,True,False,0
6635872,Test,True,True,False,0
3085213,Test,True,True,False,1
4355873,Control,True,True,False,1
673188,Test,True,True,False,0
6044746,Test,False,True,True,0
639964,Test,False,True,True,0
4549261,Test,True,True,False,2
1551060,Test,True,True,False,4
6232942,Control,True,True,False,2
8689214,Test,True,True,False,1
8020967,Control,True,True,False,0
3025285,Control,True,True,False,0
6363082,Control,True,True,False,1
1989030,Control,True,True,False,0
7374359,Control,True,True,False,0
4740173,Control,False,True,True,0
383168,Test,True,True,False,0
2165259,Control,True,True,False,2
821574,Control,True,True,False,0
4993496,Control,True,True,False,0
6627522,Test,True,True,False,2
1316298,Test,True,True,False,1
4794611,Test,True,True,False,1
4085994,Control,True,True,False,0
1678102,Control,False,True,True,0
1763497,Test,True,True,False,0
6290102,Test,False,True,True,0
4542546,Control,True,True,False,0
1358693,Test,False,True,True,0
9119345,Control,False,True,True,0
7309488,Test,True,True,False,0
4895515,Test,False,True,True,1
8876607,Control,True,True,False,1
9764698,Test,True,True,False,0
7325341,Control,False,True,True,1
1862061,Test,True,True,False,0
5654713,Test,True,True,False,1
1935338,Control,False,True,True,0
5537155,Test,False,True,True,0
3835773,Test,True,True,False,1
9623521,Control,False,True,True,0
8355598,Control,True,True,False,0
8417026,Control,False,True,True,0
4279620,Test,True,True,False,0
5115220,Test,True,True,False,0
6092194,Control,True,True,False,3
8962152,Control,True,True,False,0
1240899,Control,True,True,False,0
6044594,Test,True,True,False,0
9034701,Test,True,True,False,0
9296475,Test,False,True,True,0
5103477,Control,False,True,True,0
8838405,Test,True,True,False,0
6079256,Test,True,True,False,0
8708231,Test,False,True,True,4
3751108,Test,False,True,True,1
7945614,Control,False,True,True,0
1808108,Control,False,True,True,0
3672046,Test,False,True,True,2
7583768,Control,True,True,False,0
2215874,Test,True,True,False,0
6494478,Control,False,True,True,6
3711449,Control,False,True,True,2
883773,Test,True,True,False,0
8344580,Control,True,True,False,0
4398041,Test,False,True,True,3
8877536,Test,True,True,False,0
317713,Test,False,True,True,0
1927142,Test,True,True,False,1
1131760,Control,True,True,False,0
9411433,Test,True,True,False,3
7465149,Control,True,True,False,0
4825669,Test,True,True,False,0
9103722,Test,True,True,False,0
3393414,Control,True,True,False,2
1434291,Test,True,True,False,0
6488226,Control,False,True,True,3
7898712,Test,True,True,False,1
2869244,Test,True,True,False,0
4795572,Test,True,True,False,0
3789108,Test,False,True,True,2
1622083,Control,True,True,False,0
6571032,Control,False,True,True,0
5101135,Test,False,True,True,1
4303434,Test,True,True,False,1
8328204,Test,False,True,True,0
3885325,Test,False,True,True,0
517642,Test,False,True,True,1
6250513,Control,False,True,True,0
3827314,Test,True,True,False,0
7469760,Control,False,True,True,0
3265750,Test,True,True,False,0
866150,Control,True,True,False,1
1501990,Test,True,True,False,0
5387318,Test,True,True,False,1
497019,Test,True,True,False,0
395152,Test,False,True,True,2
1379581,Test,True,True,False,1
8946966,Test,True,True,False,0
6594813,Control,True,True,False,1
5200656,Control,True,True,False,0
751201,Control,True,True,False,0
9730984,Control,True,True,False,0
5327642,Test,False,True,True,0
9939253,Control,True,True,False,0
1425263,Control,True,True,False,0
9493249,Test,False,True,True,0
168539,Test,True,True,False,0
3295995,Control,True,True,False,1
4917843,Test,False,True,True,0
9935587,Test,True,True,False,0
9168213,Test,True,True,False,3
3083585,Test,True,True,False,1
6616714,Test,False,True,True,1
3653861,Control,False,True,True,0
4521081,Test,False,True,True,1
7128566,Test,True,True,False,0
5181289,Test,True,True,False,0
4981705,Test,False,True,True,0
8695557,Test,True,True,False,0
636206,Control,False,True,True,0
3365267,Control,False,True,True,2
84624,Control,True,True,False,0
8230414,Test,True,True,False,2
2678732,Control,True,True,False,0
8287199,Test,True,True,False,1
8593582,Test,True,True,False,0
6351281,Control,True,True,False,0
2489994,Test,False,True,True,3
9386619,Control,True,True,False,0
4260858,Control,True,True,False,0
5390974,Control,True,True,False,0
6175380,Control,False,True,True,2
6255675,Test,False,True,True,0
9793551,Control,True,True,False,0
2738481,Test,True,True,False,0
4058807,Test,False,True,True,4
2574463,Test,True,True,False,1
7729416,Control,True,True,False,0
3168759,Test,True,True,False,0
1738184,Test,True,True,False,1
7038132,Test,False,True,True,0
8864249,Control,True,True,False,0
3306820,Control,False,True,True,0
3885414,Test,False,True,True,3
3803658,Test,True,True,False,0
9068935,Test,True,True,False,1
5926181,Control,True,True,False,1
6601357,Control,True,True,False,0
4537934,Test,True,True,False,0
971861,Control,True,True,False,1
1902791,Control,True,True,False,0
125679,Control,True,True,False,2
7278892,Control,True,True,False,0
2532328,Control,False,True,True,1
5154738,Test,True,True,False,0
883820,Control,False,True,True,0
1231045,Test,True,True,False,0
5659496,Test,True,True,False,0
8281229,Control,False,True,True,0
4150418,Control,False,True,True,0
5863395,Test,False,True,True,0
3723932,Control,False,True,True,3
150095,Test,True,True,False,1
699753,Test,True,True,False,0
8199978,Test,False,True,True,0
9110521,Control,True,True,False,0
4354247,Test,True,True,False,0
1396685,Control,True,True,False,0
798688,Test,True,True,False,0
2292390,Test,False,True,True,0
2296919,Control,False,True,True,0
1401686,Test,True,True,False,0
4368053,Test,True,True,False,2
256325,Test,False,True,True,0
3705680,Test,False,True,True,0
7343230,Test,True,True,False,0
2881353,Test,False,True,True,0
7622618,Control,True,True,False,0
313261,Control,False,True,True,0
6961727,Control,True,True,False,1
208156,Test,True,True,False,1
2978308,Control,False,True,True,0
6901150,Control,True,True,False,1
6118145,Control,True,True,False,0
8953501,Control,True,True,False,0
7739194,Test,False,True,True,0
6264472,Test,True,True,False,1
5171878,Test,True,True,False,0
5443203,Test,True,True,False,2
5837641,Test,True,True,False,3
1829729,Control,True,True,False,0
8338945,Control,False,True,True,0
4783904,Test,True,True,False,0
3658689,Control,False,True,True,0
6735538,Test,False,True,True,3
3260056,Test,False,True,True,0
3675845,Test,True,True,False,0
138002,Test,True,True,False,0
9287315,Test,False,True,True,1
4357442,Control,True,True,False,0
7366818,Control,False,True,True,0
9513675,Control,True,True,False,0
8102436,Test,True,True,False,1
8597986,Control,False,True,True,0
9642676,Test,False,True,True,0
3657224,Test,True,True,False,0
4590365,Test,True,True,False,0
6664865,Control,True,True,False,0
6483165,Test,False,True,True,5
4477654,Test,True,True,False,3
1960031,Control,True,True,False,0
7206723,Test,False,True,True,0
5370397,Control,True,True,False,0
971530,Control,True,True,False,0
8578422,Control,True,True,False,0
8738116,Test,False,True,True,1
946169,Control,True,True,False,0
2955767,Test,True,True,False,0
7224638,Test,True,True,False,0
7308160,Control,False,True,True,1
3399635,Test,True,True,False,0
7370539,Control,True,True,False,1
