client_id,Variation,completion_minutes
4960207,Test,1.9833333333333334
4960936,Control,3.816666666666667
4961256,Test,2.75
4961438,Control,6.633333333333334
4961754,Control,1.6666666666666667
4962051,Test,1.9333333333333333
4962081,Test,1.9
4962273,Control,8.4
4963144,Test,7.283333333333333
4963607,Test,7.566666666666666
4964075,Test,6.316666666666666
4964111,Control,3.8666666666666667
4964123,Test,2.3
4965124,Control,4.316666666666666
4965189,Control,7.516666666666667
4965380,Test,2.75
4965891,Control,9.833333333333334
4966098,Test,4.75
4966245,Control,3.7333333333333334
4966474,Control,4.816666666666666
4966830,Test,14.316666666666666
4966982,Test,11.766666666666667
4967237,Control,1.75
4967654,Test,2.5166666666666666
4967759,Control,7.716666666666667
4967784,Test,2.3
4968571,Control,3.9166666666666665
4968581,Test,8.333333333333334
4968621,Test,0.75
4968648,Test,2.25
4968760,Control,2.0166666666666666
4968964,Control,2.3333333333333335
4969148,Test,5.95
4969168,Test,6.883333333333334
4969388,Test,1.3166666666666667
4969763,Control,6.1
4970481,Test,11.7
4970937,Control,8.233333333333333
4971329,Test,28.133333333333333
4971428,Control,3.4166666666666665
4971591,Control,2.966666666666667
4971636,Control,4.933333333333334
4971662,Control,3.7333333333333334
4971695,Control,2.9
4971958,Control,7.05
4972499,Control,29.35
4972503,Control,12.183333333333334
4972552,Control,3.0166666666666666
4972602,Control,2.3333333333333335
4973221,Test,3.5
4974225,Control,21.316666666666666
4974509,Control,3.783333333333333
4974798,Control,2.75
4974827,Control,3.95
4975883,Control,5.05
4976198,Test,8.316666666666666
4976299,Test,26.083333333333332
4976954,Test,17.7
4976982,Control,2.7333333333333334
4977043,Test,2.566666666666667
4977550,Control,1.5166666666666666
4977638,Test,4.383333333333334
4978709,Control,3.45
4978848,Test,4.3
4979031,Test,4.35
4980697,Control,21.383333333333333
4980713,Control,4.666666666666667
4980881,Test,7.05
4981191,Control,6.8
4981342,Control,3.75
4981412,Test,3.9166666666666665
4981557,Control,0.95
4982508,Control,19.9
4983343,Control,7.25
4983924,Test,2.566666666666667
4984481,Test,3.0833333333333335
4984883,Test,1.8666666666666667
4985317,Test,6.033333333333333
4985865,Control,6.3
4986151,Control,3.7333333333333334
4986152,Test,5.3
4986480,Control,4.716666666666667
4986484,Test,16.216666666666665
4986675,Test,6.683333333333334
4986682,Control,2.066666666666667
4986769,Test,5.366666666666666
4986860,Test,3.9833333333333334
4988104,Test,4.383333333333334
4988214,Test,3.95
4988221,Test,5.766666666666667
4988674,Control,6.616666666666666
4989120,Control,2.966666666666667
4989258,Test,2.033333333333333
4989657,Control,3.066666666666667
4990111,Test,2.316666666666667
4990448,Control,6.433333333333334
4990836,Control,5.316666666666666
4991005,Test,3.933333333333333
4991019,Control,18.633333333333333
4991312,Test,2.55
4991444,Test,6.8
4991963,Control,5.416666666666667
4991965,Test,5.783333333333333
4992306,Control,8.133333333333333
4992489,Control,11.783333333333333
4992703,Control,8.0
4992834,Test,2.0833333333333335
4992956,Test,1.75
4993157,Test,1.2333333333333334
4993236,Control,2.7
4993473,Test,10.316666666666666
4993496,Control,17.733333333333334
4993511,Control,5.166666666666667
4994001,Control,1.9166666666666667
4994112,Test,5.95
4994460,Test,17.516666666666666
4994490,Control,3.2
4994746,Test,5.033333333333333
4995081,Test,8.983333333333333
4996294,Test,8.383333333333333
4996911,Test,15.516666666666667
4996959,Control,4.816666666666666
4997941,Control,2.6666666666666665
4998090,Control,23.366666666666667
4998187,Test,5.333333333333333
4998288,Test,2.0833333333333335
4998568,Test,2.9166666666666665
4998916,Test,2.0833333333333335
4998932,Control,4.216666666666667
4999319,Test,28.783333333333335
4999406,Control,6.3
4999976,Control,2.1166666666666667
5000579,Control,10.516666666666667
5001200,Test,1.5666666666666667
5001250,Test,11.2
5001483,Control,3.05
5001615,Test,5.2
5001625,Test,22.0
5001736,Test,12.383333333333333
5001831,Test,8.2
5001947,Test,8.0
5002060,Control,7.383333333333334
5002241,Control,5.616666666666666
5002400,Control,8.083333333333334
5002833,Control,1.6666666666666667
5002874,Control,3.95
5003059,Control,4.766666666666667
5003158,Test,3.8666666666666667
5004277,Test,6.816666666666666
5004417,Control,14.8
5004515,Test,2.8833333333333333
5004793,Test,7.483333333333333
5005971,Test,5.366666666666666
5006106,Test,0.9833333333333333
5006380,Control,9.883333333333333
5006552,Test,17.516666666666666
5006616,Control,21.65
5007194,Control,13.6
5007537,Test,2.95
5007915,Control,6.0
5008443,Test,4.416666666666667
5008538,Test,2.183333333333333
5008718,Control,4.183333333333334
5009290,Control,4.683333333333334
5009485,Control,3.9
5010877,Test,4.35
5011814,Test,1.8333333333333333
5011827,Test,3.2333333333333334
5011864,Control,6.533333333333333
5012116,Control,3.0
5012526,Control,8.433333333333334
5012891,Test,10.783333333333333
5012978,Control,19.733333333333334
5013337,Control,5.95
5013870,Control,10.583333333333334
5013932,Test,2.55
5014123,Control,5.316666666666666
5014452,Control,2.85
5014691,Test,5.2
5014989,Test,19.766666666666666
5015182,Control,2.7666666666666666
5015526,Test,25.766666666666666
5015824,Test,2.7333333333333334
5016037,Control,3.9833333333333334
5016208,Control,10.366666666666667
5016479,Control,7.95
5016571,Control,4.9
5016759,Test,5.116666666666666
5016965,Control,4.283333333333333
5016978,Test,4.683333333333334
5017082,Test,20.066666666666666
5017388,Test,16.8
5017681,Test,3.25
5018154,Test,2.566666666666667
5018608,Control,5.25
5018692,Test,7.916666666666667
5019189,Test,8.383333333333333
5019409,Test,2.9166666666666665
5019518,Test,8.266666666666667
5019568,Test,2.1
5019623,Control,6.35
5020419,Control,4.75
5021259,Control,8.516666666666667
5021662,Test,5.766666666666667
5021955,Control,4.866666666666666
5022026,Test,1.7
5022038,Test,1.5166666666666666
5022082,Test,2.7
5022191,Control,4.45
5023117,Test,3.2333333333333334
5023186,Control,11.366666666666667
5023355,Control,1.45
5023867,Control,9.95
5023917,Control,3.95
5023925,Test,73.3
5023973,Control,4.7
5025010,Test,1.9
5025043,Test,10.6
5025313,Test,8.733333333333333
5025928,Test,7.066666666666666
5025948,Control,8.766666666666667
5026090,Test,4.733333333333333
5026800,Test,1.9833333333333334
5026927,Test,7.016666666666667
5027139,Test,1.9666666666666666
5027502,Test,3.7666666666666666
5027583,Test,8.516666666666667
5027912,Control,4.05
5030525,Control,5.4
5030589,Test,25.416666666666668
5031199,Control,2.1
5031582,Test,1.7666666666666666
5031797,Test,7.283333333333333
5031965,Test,2.533333333333333
5032514,Test,6.316666666666666
5032714,Test,2.7666666666666666
5033211,Control,5.033333333333333
5033489,Control,2.3833333333333333
5033561,Test,3.8666666666666667
5033724,Test,3.4
5033948,Test,2.433333333333333
5034090,Control,11.45
5035620,Test,7.65
5035722,Control,2.566666666666667
5035892,Control,4.483333333333333
5036055,Control,2.15
5036234,Control,2.0833333333333335
5036404,Test,3.566666666666667
5036513,Test,2.9833333333333334
5036673,Control,9.683333333333334
5036766,Test,2.2666666666666666
5036858,Test,2.15
5037212,Test,6.15
5037795,Control,5.35
5037815,Control,8.2
5038429,Control,24.566666666666666
5038476,Control,1.4666666666666666
5039516,Test,23.066666666666666
5039552,Control,60.666666666666664
5040008,Control,1.25
5040493,Test,4.266666666666667
5040709,Control,7.733333333333333
5040733,Control,28.15
5040870,Test,8.166666666666666
5040886,Test,4.033333333333333
5040920,Test,23.666666666666668
5041136,Test,8.033333333333333
5041971,Test,1.3333333333333333
5042070,Test,12.433333333333334
5042238,Test,5.1
5042271,Test,1.45
5042542,Test,1.75
5042551,Test,5.366666666666666
5044143,Control,7.383333333333334
5044281,Test,1.7166666666666666
5044551,Control,3.8
5044560,Test,2.8
5044959,Control,10.1
5045508,Test,4.283333333333333
5045588,Test,3.7
5045965,Test,3.4833333333333334
5046532,Test,4.583333333333333
5046613,Control,5.533333333333333
5047055,Test,5.233333333333333
5047201,Test,1.0333333333333334
5047484,Test,5.116666666666666
5048059,Control,10.533333333333333
5048268,Control,3.95
5048422,Control,4.7
5048594,Test,4.866666666666666
5048844,Test,10.3
5049067,Control,11.516666666666667
5049068,Control,4.2
5049612,Control,3.433333333333333
5049742,Control,3.216666666666667
5050024,Test,34.583333333333336
5050078,Test,3.5
5050235,Control,12.416666666666666
5051667,Test,14.65
5052088,Control,1.55
5052588,Test,1.9
5052906,Control,3.0833333333333335
5053245,Control,1.8
5053539,Control,4.083333333333333
5053848,Test,2.316666666666667
5054199,Control,4.533333333333333
5054246,Control,10.033333333333333
5055067,Control,10.783333333333333
5055138,Test,14.95
5055243,Test,8.183333333333334
5055762,Test,15.966666666666667
5056314,Control,5.083333333333333
5056326,Control,1.9166666666666667
5056455,Test,6.666666666666667
5056635,Test,2.216666666666667
5056707,Control,4.066666666666666
5056977,Control,4.016666666666667
5057948,Control,16.633333333333333
5057952,Control,6.25
5058113,Control,2.783333333333333
5058586,Control,6.866666666666666
5058901,Test,11.633333333333333
5059032,Control,3.3333333333333335
5059283,Test,4.65
5059388,Control,14.316666666666666
5060776,Control,10.183333333333334
5060779,Test,5.083333333333333
5061291,Test,6.716666666666667
5061459,Test,6.516666666666667
5061610,Test,9.3
5061874,Test,4.2
5061955,Control,2.9
5062431,Test,15.216666666666667
5062783,Control,1.9833333333333334
5062808,Control,7.716666666666667
5063195,Test,3.4
5063441,Control,2.0
5064689,Test,1.8166666666666667
5065123,Test,5.633333333333334
5065148,Test,1.9
5065659,Control,4.583333333333333
5065737,Test,3.9166666666666665
5065836,Test,3.4166666666666665
5066099,Test,3.2333333333333334
5066162,Control,3.0166666666666666
5066247,Test,27.083333333333332
5066320,Control,2.2666666666666666
5066578,Test,4.183333333333334
5066798,Test,9.633333333333333
5067166,Control,16.516666666666666
5067691,Test,0.9666666666666667
5067976,Test,2.216666666666667
5067978,Test,3.966666666666667
5068244,Control,9.033333333333333
5069626,Control,2.5166666666666666
5069837,Test,2.25
5070113,Test,2.3833333333333333
5070454,Test,5.716666666666667
5070994,Control,8.283333333333333
5071488,Control,2.5166666666666666
5071519,Test,9.683333333333334
5072014,Test,2.8666666666666667
5072333,Control,7.383333333333334
5072657,Test,6.05
5072791,Control,3.0166666666666666
5073391,Control,14.616666666666667
5073524,Test,3.183333333333333
5073796,Test,4.466666666666667
5073797,Test,2.533333333333333
5073934,Control,2.6666666666666665
5074282,Control,8.15
5074885,Control,4.75
5074898,Test,3.8333333333333335
5074993,Test,2.066666666666667
5075261,Test,1.6833333333333333
5075546,Test,1.8833333333333333
5075723,Test,6.4
5075800,Test,11.383333333333333
5076559,Test,15.266666666666667
5076713,Test,8.683333333333334
5076919,Test,1.9666666666666666
5077000,Test,1.35
5077246,Control,15.633333333333333
5077348,Test,15.766666666666667
5077444,Control,10.283333333333333
5077484,Test,1.1
5077676,Control,4.4
5078210,Control,13.166666666666666
5078416,Control,3.1666666666666665
5078488,Control,4.716666666666667
5078603,Control,17.466666666666665
5079210,Test,5.35
5079554,Test,7.416666666666667
5079615,Control,1.3333333333333333
5079665,Test,1.4666666666666666
5079989,Test,3.05
5080206,Control,4.45
5080645,Control,1.6833333333333333
5080755,Test,2.6
5081291,Test,6.5
5081402,Test,59.7
5081750,Test,28.533333333333335
5082039,Control,6.05
5082474,Control,16.033333333333335
5082509,Test,2.8
5082856,Test,1.65
5083366,Control,5.666666666666667
5084229,Control,3.15
5084333,Test,4.4
5084415,Control,6.283333333333333
5085135,Test,1.0833333333333333
5085663,Control,15.15
5085733,Control,2.3
5085764,Test,4.133333333333334
5085825,Control,5.8
5085938,Control,2.05
5086236,Test,4.733333333333333
5086474,Test,3.466666666666667
5086559,Control,2.6166666666666667
5086721,Test,2.25
5086758,Test,18.233333333333334
5087982,Test,2.1
5088010,Control,1.8833333333333333
5088541,Control,10.766666666666667
5089510,Control,3.0833333333333335
5089721,Test,3.566666666666667
5089801,Control,2.3666666666666667
5089978,Test,4.683333333333334
5090001,Control,7.25
5090277,Test,10.55
5090296,Control,7.216666666666667
5090376,Test,5.733333333333333
5090382,Control,16.966666666666665
5090620,Control,10.75
5090640,Test,15.066666666666666
5090920,Test,20.316666666666666
5090935,Test,1.9833333333333334
5090965,Test,20.166666666666668
5091239,Test,5.616666666666666
5091469,Test,3.066666666666667
5092579,Test,18.4
5092669,Test,5.066666666666666
5092686,Test,4.216666666666667
5092713,Test,1.9333333333333333
5092873,Test,3.3666666666666667
5092983,Test,2.4
5093029,Test,3.533333333333333
5094401,Control,4.866666666666666
5094615,Test,7.25
5095048,Control,30.016666666666666
5095389,Test,7.216666666666667
5095604,Control,1.8
5095830,Test,1.2833333333333334
5096138,Control,3.55
5096171,Control,4.55
5097441,Test,1.85
5097988,Test,3.4833333333333334
5098351,Test,3.283333333333333
5098416,Test,4.333333333333333
5098714,Control,17.55
5098915,Control,2.8
5099251,Control,3.2333333333333334
5099365,Test,6.933333333333334
5100305,Test,1.9333333333333333
5100333,Control,2.533333333333333
5100840,Test,1.55
5100894,Test,6.066666666666666
5101988,Test,4.033333333333333
5102064,Control,4.366666666666666
5102800,Control,2.566666666666667
5102951,Test,1.2666666666666666
5103018,Control,12.466666666666667
5103176,Control,2.7666666666666666
5103427,Test,2.1
5103975,Test,3.7333333333333334
5104204,Control,7.583333333333333
5104205,Control,2.1666666666666665
5104552,Test,4.033333333333333
5104912,Test,6.266666666666667
5105133,Test,2.966666666666667
5105149,Control,2.1333333333333333
5105821,Test,2.45
5106413,Control,4.25
5106717,Test,6.7
5107553,Test,8.716666666666667
5107650,Control,15.183333333333334
5107674,Control,3.8833333333333333
5108244,Test,1.2
5108320,Control,2.033333333333333
5108566,Control,2.6
5109620,Test,6.383333333333334
5109760,Control,7.683333333333334
5109973,Control,3.716666666666667
5110034,Test,8.8
5110037,Test,2.3666666666666667
5110302,Test,5.15
5110805,Test,5.966666666666667
5111051,Test,2.5833333333333335
5111140,Control,3.4
5111293,Control,6.366666666666666
5111328,Test,7.083333333333333
5111852,Control,3.566666666666667
5112102,Test,4.85
5112115,Test,14.683333333333334
5112160,Test,3.933333333333333
5112293,Control,1.8666666666666667
5112427,Control,8.033333333333333
5112482,Test,4.8
5112619,Control,5.816666666666666
5112825,Test,3.966666666666667
5112974,Test,9.75
5113577,Test,2.0833333333333335
5114008,Control,2.933333333333333
5114480,Control,1.6
5114958,Test,1.5333333333333334
5115159,Test,4.433333333333334
5115220,Test,8.05
5115258,Test,29.566666666666666
5115704,Control,4.366666666666666
5115739,Control,8.1
5115969,Control,5.083333333333333
5116196,Test,13.116666666666667
5116278,Test,18.733333333333334
5116603,Control,8.683333333333334
5117319,Test,2.6666666666666665
5117523,Test,1.6166666666666667
5117714,Control,3.183333333333333
5117722,Control,4.833333333333333
5117848,Control,5.25
5117999,Test,8.6
5118056,Test,3.2
5118223,Test,4.45
5118250,Test,2.6166666666666667
5118318,Control,2.05
5118452,Control,4.116666666666666
5118996,Test,2.1333333333333333
5119215,Test,2.566666666666667
5119450,Test,6.7
5119457,Control,5.133333333333334
5119497,Control,11.5
5119690,Control,4.0
5119742,Test,8.083333333333334
5120012,Control,14.1
5120135,Control,11.883333333333333
5120495,Control,13.966666666666667
5120819,Control,1.8166666666666667
5122003,Test,1.8
5122676,Test,3.4833333333333334
5122706,Control,3.8333333333333335
5123664,Test,1.7833333333333334
5123889,Test,6.166666666666667
5124158,Test,2.283333333333333
5124459,Control,9.65
5124527,Test,8.75
5124813,Test,4.483333333333333
5125050,Control,4.316666666666666
5125059,Control,4.683333333333334
5125164,Test,14.1
5125835,Test,9.966666666666667
5126201,Test,2.5833333333333335
5126257,Test,6.85
5126271,Test,3.6
5126906,Test,3.5166666666666666
5127519,Test,1.5833333333333333
5127856,Test,8.15
5127898,Test,8.266666666666667
5127982,Control,4.3
5128721,Test,1.2166666666666666
5128835,Test,40.266666666666666
5128877,Test,5.883333333333334
5129320,Test,1.6
5129431,Control,2.3666666666666667
5129604,Test,10.516666666666667
5129946,Test,9.666666666666666
5130256,Control,13.166666666666666
5130445,Test,3.4
5130944,Test,6.3
5131664,Control,2.1
5131722,Test,6.366666666666666
5131826,Test,1.7333333333333334
5132085,Test,3.1333333333333333
5132280,Control,5.866666666666666
5132311,Test,6.366666666666666
5132385,Test,1.9
5133321,Control,4.15
5133382,Test,1.6833333333333333
5133549,Test,5.116666666666666
5133900,Test,1.0833333333333333
5134006,Test,4.583333333333333
5134296,Control,7.333333333333333
5134688,Control,3.65
5134864,Control,1.9
5135096,Test,5.983333333333333
5135129,Test,3.7333333333333334
5135219,Control,5.683333333333334
5135348,Test,4.35
5135533,Control,4.533333333333333
5135889,Control,9.166666666666666
5136566,Test,15.7
5136652,Control,13.116666666666667
5136874,Test,1.6666666666666667
5137223,Test,53.166666666666664
5137288,Test,3.933333333333333
5137559,Control,5.133333333333334
5138174,Test,55.38333333333333
5138453,Test,16.216666666666665
5138720,Test,8.9
5139141,Control,8.0
5139624,Test,5.416666666666667
5139761,Test,2.45
5139771,Test,6.033333333333333
5139985,Test,4.833333333333333
5140041,Test,3.066666666666667
5140462,Control,3.1
5140529,Control,5.816666666666666
5140672,Control,3.8833333333333333
5140682,Test,3.75
5141093,Test,13.166666666666666
5141416,Test,4.633333333333334
5141512,Test,11.716666666666667
5142413,Control,7.05
5142424,Test,4.966666666666667
5142996,Test,2.5
5144063,Test,1.65
5144151,Control,1.9833333333333334
5144248,Test,1.85
5144502,Test,4.416666666666667
5144725,Test,11.733333333333333
5145108,Control,8.45
5145425,Test,50.6
5145887,Control,3.6166666666666667
5146309,Test,3.433333333333333
5146873,Control,5.433333333333334
5146890,Control,4.9
5147136,Test,2.1333333333333333
5147197,Control,3.75
5147250,Test,2.85
5147748,Control,2.0
5147792,Test,11.366666666666667
5148031,Control,10.65
5148264,Control,8.216666666666667
5148384,Control,1.8666666666666667
5149271,Control,2.683333333333333
5151955,Test,2.716666666666667
5152060,Test,3.066666666666667
5152221,Control,6.466666666666667
5152356,Control,3.6
5152409,Test,2.6666666666666665
5152410,Control,2.7
5152426,Test,26.15
5152514,Test,11.45
5153744,Control,8.133333333333333
5153749,Test,2.4833333333333334
5154115,Test,2.9833333333333334
5154371,Test,7.916666666666667
5154397,Control,1.4666666666666666
5154738,Test,2.316666666666667
5154838,Test,2.35
5155111,Control,4.866666666666666
5155130,Test,1.15
5155639,Control,12.15
5155886,Test,3.2666666666666666
5155900,Test,7.316666666666666
5156074,Control,93.71666666666667
5156080,Test,4.416666666666667
5156136,Test,5.1
5156210,Test,4.516666666666667
5156595,Control,4.766666666666667
5156607,Control,7.766666666666667
5156720,Control,2.05
5156742,Control,9.716666666666667
5157019,Test,2.0166666666666666
5157060,Control,4.466666666666667
5157179,Test,1.8333333333333333
5158534,Control,14.683333333333334
5160049,Test,11.366666666666667
5160270,Test,2.2333333333333334
5160684,Test,4.483333333333333
5161244,Control,2.6166666666666667
5161383,Test,22.45
5161688,Control,4.566666666666666
5161793,Control,15.216666666666667
5162023,Test,1.0
5162202,Control,4.933333333333334
5162401,Control,1.8666666666666667
5162796,Test,2.466666666666667
5163069,Test,3.4833333333333334
5163115,Test,1.65
5163335,Control,4.333333333333333
5163736,Test,3.4166666666666665
5163858,Control,5.05
5166339,Control,2.816666666666667
5166587,Control,4.066666666666666
5166780,Test,27.05
5166966,Test,2.0
5167837,Control,10.333333333333334
5167876,Test,6.016666666666667
5168225,Control,3.433333333333333
5168921,Test,5.5
5168960,Test,4.75
5169342,Test,0.8333333333333334
5169372,Control,6.7
5170497,Test,2.8666666666666667
5171196,Control,3.3833333333333333
5171446,Test,3.35
5171479,Test,4.85
5171509,Test,2.55
5171763,Control,7.533333333333333
5171794,Control,3.3833333333333333
5171878,Test,8.966666666666667
5172392,Control,12.966666666666667
5172671,Control,7.05
5173552,Test,9.0
5173572,Test,6.35
5173628,Test,24.15
5173793,Control,2.1166666666666667
5174899,Test,3.0
5174918,Test,1.4166666666666667
5175329,Test,2.8333333333333335
5175513,Control,17.216666666666665
5175617,Control,10.3
5175851,Control,3.9833333333333334
5176155,Test,1.65
5176605,Control,4.633333333333334
5176958,Control,1.05
5177025,Test,2.65
5177112,Test,2.216666666666667
5177219,Control,4.683333333333334
5177608,Test,2.0166666666666666
5178136,Control,2.45
5178522,Test,1.6166666666666667
5178889,Control,1.8333333333333333
5179022,Test,9.166666666666666
5179331,Control,4.4
5179510,Test,15.183333333333334
5180119,Test,18.6
5180168,Test,2.3666666666666667
5180395,Test,1.9166666666666667
5180590,Test,1.5
5180865,Test,8.566666666666666
5181226,Test,7.516666666666667
5181289,Test,3.8666666666666667
5181738,Test,10.283333333333333
5181787,Test,2.45
5181822,Control,17.833333333333332
5181907,Test,2.7666666666666666
5182313,Test,1.9666666666666666
5182613,Control,10.183333333333334
5182699,Control,3.183333333333333
5182775,Test,1.6666666666666667
5182958,Control,50.916666666666664
5183115,Test,14.083333333333334
5183637,Test,8.816666666666666
5184046,Control,2.7666666666666666
5184243,Test,5.516666666666667
5184648,Test,4.316666666666666
5184711,Control,4.483333333333333
5186330,Control,4.383333333333334
5186778,Control,3.066666666666667
5186933,Test,2.1666666666666665
5187151,Test,2.683333333333333
5187189,Test,7.15
5187803,Test,12.966666666666667
5188201,Control,2.4
5188690,Test,11.2
5188803,Test,3.25
5188831,Test,9.35
5188935,Control,6.116666666666666
5189179,Control,9.266666666666667
5189229,Control,3.783333333333333
5189825,Test,17.016666666666666
5189871,Control,4.033333333333333
5189898,Control,2.2666666666666666
5189980,Test,18.583333333333332
5190117,Test,6.283333333333333
5190284,Control,5.633333333333334
5190544,Test,8.1
5191385,Test,1.3833333333333333
5191995,Control,6.983333333333333
5192072,Control,6.033333333333333
5192635,Control,8.616666666666667
5192659,Test,7.416666666666667
5192875,Control,3.2333333333333334
5192961,Test,6.833333333333333
5193751,Control,3.0
5194608,Control,6.633333333333334
5194623,Test,12.5
5194745,Control,7.35
5194754,Control,5.033333333333333
5195063,Test,0.8666666666666667
5195261,Control,4.85
5196791,Test,1.7
5197285,Test,3.316666666666667
5197524,Test,4.033333333333333
5197627,Test,7.583333333333333
5197863,Test,11.483333333333333
5198344,Test,8.8
5198732,Test,4.933333333333334
5198962,Test,9.4
5199121,Test,14.633333333333333
5199268,Control,3.85
5200144,Test,2.8
5200424,Test,3.433333333333333
5200509,Control,2.45
5200905,Test,5.216666666666667
5200954,Control,2.7333333333333334
5201417,Test,3.7
5201611,Test,3.533333333333333
5201721,Test,3.183333333333333
5201743,Test,2.966666666666667
5201744,Control,20.55
5201853,Test,3.283333333333333
5202033,Test,6.95
5202350,Test,2.45
5202386,Control,14.65
5202456,Control,7.066666666666666
5202902,Control,2.1333333333333333
5203247,Control,6.633333333333334
5203411,Control,17.75
5203638,Control,5.566666666666666
5203969,Test,13.016666666666667
5204027,Test,6.116666666666666
5204398,Control,14.516666666666667
5205052,Control,2.4833333333333334
5205651,Control,5.933333333333334
5205837,Control,6.266666666666667
5205973,Control,30.45
5206053,Test,5.6
5206182,Test,5.15
5206236,Control,1.8333333333333333
5206243,Test,3.683333333333333
5208097,Control,3.4
5209141,Test,12.833333333333334
5209167,Control,4.8
5209844,Test,2.55
5210046,Control,4.616666666666666
5210423,Control,1.4666666666666666
5210640,Test,3.183333333333333
5210738,Test,2.6333333333333333
5210872,Test,4.766666666666667
5211268,Control,1.9166666666666667
5211908,Control,2.1333333333333333
5212142,Control,6.666666666666667
5212851,Control,2.45
5213791,Test,20.816666666666666
5213888,Control,2.65
5215055,Control,3.1333333333333333
5215088,Control,21.216666666666665
5215138,Control,5.75
5215288,Test,11.466666666666667
5215452,Test,5.183333333333334
5215496,Control,2.3
5215997,Test,8.116666666666667
5216058,Control,10.95
5216573,Control,6.283333333333333
5216796,Test,1.8833333333333333
5216939,Test,3.0166666666666666
5217337,Control,4.25
5217472,Control,2.25
5217742,Test,1.6
5219396,Control,5.716666666666667
5219742,Test,15.15
5219963,Test,2.5166666666666666
5219971,Test,1.8833333333333333
5220583,Control,22.333333333333332
5220791,Control,4.883333333333334
5221147,Test,2.8666666666666667
5221154,Control,22.866666666666667
5221284,Test,2.1166666666666667
5221768,Test,6.5
5221886,Control,5.266666666666667
5222244,Test,2.533333333333333
5222251,Test,1.4
5222375,Test,11.266666666666667
5222418,Control,23.4
5222638,Test,7.5
5223510,Test,7.083333333333333
5223873,Control,5.666666666666667
5223892,Control,4.616666666666666
5224346,Test,5.033333333333333
5224408,Test,2.7666666666666666
5224479,Control,2.65
5224523,Test,2.95
5224734,Test,1.9333333333333333
5225442,Test,5.183333333333334
5225492,Control,3.6
5225985,Test,10.333333333333334
5226265,Control,2.7666666666666666
5226626,Test,8.766666666666667
5226917,Test,1.2
5226970,Control,3.7
5227876,Test,1.8166666666666667
5227926,Test,9.116666666666667
5228044,Test,2.7333333333333334
5228551,Test,6.133333333333334
5228586,Control,8.166666666666666
5228617,Test,2.0166666666666666
5228655,Test,1.2166666666666666
5229498,Test,1.6
5229511,Control,3.4166666666666665
5230191,Control,34.53333333333333
5230313,Control,2.8833333333333333
5230466,Test,9.816666666666666
5231347,Test,4.216666666666667
5231420,Test,5.083333333333333
5231727,Test,5.9
5231915,Test,7.7
5232551,Control,1.5333333333333334
5233012,Test,2.3
5233429,Test,1.9666666666666666
5233866,Test,6.3
5233875,Test,18.233333333333334
5233962,Test,6.316666666666666
5234070,Control,3.316666666666667
5234152,Test,8.9
5234643,Test,10.316666666666666
5234879,Test,84.43333333333334
5234998,Control,3.716666666666667
5235587,Test,4.55
5236006,Control,4.3
5236248,Test,2.2
5237164,Control,7.933333333333334
5237360,Control,20.016666666666666
5237672,Control,4.05
5237799,Test,3.4833333333333334
5237891,Control,10.25
5238028,Control,3.0833333333333335
5238268,Control,2.216666666666667
5238437,Control,6.3
5238546,Test,3.1333333333333333
5238758,Test,4.75
5238994,Test,16.016666666666666
5239105,Test,2.55
5239805,Test,4.466666666666667
5240077,Control,3.466666666666667
5240348,Control,0.9166666666666666
5240399,Test,3.0833333333333335
5240579,Test,1.9666666666666666
5240877,Test,2.1166666666666667
5241065,Test,2.2
5241409,Test,3.283333333333333
5242320,Test,2.5166666666666666
5242471,Test,34.55
5242916,Test,10.566666666666666
5243165,Control,1.3833333333333333
5243201,Control,8.533333333333333
5243476,Control,2.7333333333333334
5243725,Test,16.683333333333334
5244367,Control,10.833333333333334
5244527,Test,4.45
5244585,Control,7.066666666666666
5244658,Control,5.016666666666667
5245070,Test,1.6666666666666667
5245124,Test,7.7
5245392,Test,12.733333333333333
5245420,Test,2.5166666666666666
5245476,Test,1.5833333333333333
5245678,Test,2.65
5246023,Test,2.816666666666667
5246819,Control,12.3
5246910,Control,3.0166666666666666
5247002,Test,27.966666666666665
5247296,Test,5.616666666666666
5247593,Control,0.5833333333333334
5247686,Control,10.966666666666667
5249002,Test,4.516666666666667
5249149,Test,3.1
5249171,Test,2.2666666666666666
5249489,Control,6.266666666666667
5249648,Control,5.983333333333333
5249727,Test,5.283333333333333
5249755,Control,6.483333333333333
5249795,Control,2.0
5249882,Test,16.216666666666665
5249895,Test,6.183333333333334
5250051,Control,13.883333333333333
5250186,Control,2.683333333333333
5250341,Test,1.85
5250412,Test,8.35
5250597,Control,5.85
5250931,Control,3.9166666666666665
5251053,Control,7.866666666666666
5251307,Control,8.6
5251417,Control,5.183333333333334
5251466,Test,13.733333333333333
5251468,Test,2.35
5251521,Test,3.3
5251671,Control,2.566666666666667
5252040,Test,2.3666666666666667
5252893,Test,2.9166666666666665
5253039,Control,7.7
5253326,Test,2.4833333333333334
5253835,Test,2.45
5253953,Test,79.25
5253954,Control,1.9666666666666666
5254323,Control,5.916666666666667
5254812,Control,4.15
5255030,Test,5.183333333333334
5255286,Control,9.716666666666667
5255453,Test,9.05
5255514,Test,3.3333333333333335
5255589,Test,3.55
5255917,Control,5.766666666666667
5256566,Control,4.233333333333333
5256648,Control,13.583333333333334
